Region_ID,Region,Scenario,Percentile,Year,SLR,Return_Period,Exceedance_Probability,Exposed_Buildings,Damaged_Buildings,Exposed_Residential_Buildings,Exposed_Nonresidential_Buildings,Building_Loss,Residential_Building_Loss,Nonresidential_Building_Loss,Exposed_Building_Value,Exposed_Population,Exposed_Households,Exposed_Road_km,Road_Loss,Exposed_Road_Value,Infrastructure_Loss,Exposed_Infrastructure_Value,Exposed_Infrastructure,Crop_Loss,Total_Crop_Value,Exposed_Evacuation_Centres,Exposed_Health_Facilties,Exposed_Schools,Total_Exposed_Value,Total_Loss,Depth.range_<_0.5.Buildings,Depth.range_<_0.5.Population,Depth.range_0.5_1.0.Buildings,Depth.range_0.5_1.0.Population,Depth.range_1.0_1.5.Buildings,Depth.range_1.0_1.5.Population,Depth.range_1.5_2.0.Buildings,Depth.range_1.5_2.0.Population,Depth.range_2.0_+.Buildings,Depth.range_2.0_+.Population
VUT.2_1,Penama,ssp245 (medium confidence),50,2020,0.049,250,0.004,26,16,1,25,73017,524,72492,1065308,43,9,0.13,3230,31010,29713,88816,13,7486,13035,2,0,1,1198169,113446,11,29,5,9,4,0,5,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2030,0.094,1,0.6321,5,1,0,5,1977,0,1977,353263,5,1,0.02,108,799,4797,62318,8,1638,4181,0,0,1,420561,8521,4,5,1,0,0,0,0,0,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2030,0.094,5,0.1813,18,11,1,17,39595,0,39595,699002,14,3,0.1,2518,12526,21798,88816,13,6195,10575,1,0,1,810919,70106,8,10,4,0,4,0,2,5,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2030,0.094,10,0.0952,18,12,1,17,44674,0,44674,699002,29,6,0.1,2672,12526,23708,88816,13,6314,10575,1,0,1,810919,77368,8,24,2,0,6,0,2,5,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2030,0.094,25,0.0392,18,15,1,17,53790,99,53691,699002,38,8,0.11,2876,15024,25754,88816,13,6519,11067,2,0,1,813909,88939,5,29,4,5,5,0,4,5,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2030,0.094,50,0.0198,23,15,1,22,61744,251,61493,857673,38,8,0.11,3013,15024,27126,88816,13,6850,12051,2,0,1,973564,98733,8,29,6,5,5,0,4,0,0,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2030,0.094,100,0.01,25,16,1,24,69693,398,69295,893557,38,8,0.11,3139,15024,28443,88816,13,7215,12051,2,0,1,1009448,108489,10,29,5,5,5,0,4,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2030,0.094,250,0.004,27,16,2,25,79583,585,78998,1087893,43,9,0.13,3399,31010,30170,88816,13,7667,13035,2,0,1,1220754,120818,12,29,5,9,4,0,5,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2040,0.143,1,0.6321,5,2,0,5,2585,0,2585,353263,5,1,0.03,125,1336,5608,62318,8,1943,4181,1,0,1,421097,10261,4,5,1,0,0,0,0,0,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2040,0.143,5,0.1813,18,12,1,17,42811,0,42811,699002,24,5,0.11,2628,15024,22448,88816,13,6287,11067,2,0,1,813909,74174,8,19,2,0,6,0,2,5,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2040,0.143,10,0.0952,19,14,1,18,49833,9,49824,700501,38,8,0.11,2799,15024,24282,88816,13,6428,11067,2,0,1,815408,83342,7,29,4,5,5,0,3,5,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2040,0.143,25,0.0392,22,15,1,21,60332,163,60169,803782,38,8,0.11,2999,15024,26275,88816,13,6766,12543,2,0,1,920164,96373,8,29,5,5,5,0,4,5,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2040,0.143,50,0.0198,26,16,1,25,68676,317,68359,901626,43,9,0.11,3136,15024,27622,88816,13,7148,12543,2,0,1,1018009,106583,11,34,6,5,5,0,3,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2040,0.143,100,0.01,27,16,1,26,76738,464,76274,919891,43,9,0.11,3260,15024,28940,88816,13,7520,12543,2,0,1,1036273,116458,12,34,5,5,4,0,5,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2040,0.143,250,0.004,38,21,2,36,86920,664,86256,1595826,57,12,0.18,3965,55788,30622,88816,13,8000,13527,2,0,1,1753956,129507,22,38,5,14,5,0,5,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2050,0.209,1,0.6321,5,2,0,5,3418,0,3418,353263,5,1,0.03,148,1336,6724,62318,8,2336,4181,1,0,1,421097,12625,4,5,1,0,0,0,0,0,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2050,0.209,5,0.1813,18,13,1,17,47721,0,47721,699002,29,6,0.11,2780,15024,23317,88816,13,6424,11067,2,0,1,813909,80241,7,19,3,5,6,0,2,5,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2050,0.209,10,0.0952,20,16,1,19,57389,34,57355,708570,38,8,0.11,2966,15024,25040,88816,13,6626,11559,2,0,1,823968,92021,8,29,3,5,5,0,4,5,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2050,0.209,25,0.0392,24,16,1,23,69479,252,69226,859797,38,8,0.11,3165,15024,26969,88816,13,7145,12543,2,0,1,976179,106758,9,29,6,5,5,0,3,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2050,0.209,50,0.0198,26,18,1,25,78064,406,77658,901626,43,9,0.11,3302,15024,28292,88816,13,7577,12543,2,0,1,1018009,117235,11,34,5,5,5,0,4,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2050,0.209,100,0.01,30,19,1,29,86288,553,85734,1261632,43,9,0.12,3454,23017,29611,88816,13,7962,13035,2,0,1,1386499,127313,14,24,6,14,3,0,6,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2050,0.209,250,0.004,39,23,2,37,96949,777,96172,1722809,57,12,0.18,4825,55788,31251,88816,13,8493,15248,2,0,1,1882661,141519,23,38,5,14,4,0,6,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2060,0.266,1,0.6321,5,2,0,5,4170,0,4170,353263,5,1,0.03,164,1336,7690,62318,8,2601,4673,1,0,1,421589,14625,3,5,2,0,0,0,0,0,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2060,0.266,5,0.1813,21,13,1,20,54971,0,54971,741101,38,8,0.11,2923,15024,24042,88816,13,6632,12051,2,0,1,856992,88568,10,29,2,5,5,0,4,5,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2060,0.266,10,0.0952,22,16,1,21,65251,111,65140,803782,38,8,0.11,3109,15024,25680,88816,13,7019,12543,2,0,1,920164,101058,9,29,4,5,5,0,3,5,1,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2060,0.266,25,0.0392,26,16,1,25,77582,329,77253,901626,43,9,0.11,3308,15024,27542,88816,13,7602,14264,2,0,1,1019730,116034,11,34,6,5,5,0,3,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2060,0.266,50,0.0198,30,18,1,29,86281,483,85798,1216864,43,9,0.11,3443,15024,28875,88816,13,8013,14756,2,0,1,1335460,126612,14,29,6,10,3,0,6,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2060,0.266,100,0.01,36,19,2,34,94817,631,94186,1524032,48,10,0.16,4128,54989,30190,88816,13,8428,15740,2,0,1,1683577,137563,20,29,5,14,4,0,6,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2060,0.266,250,0.004,41,23,2,39,106221,895,105325,1761996,57,12,0.21,5795,64580,31950,88816,13,9022,16232,2,0,1,1931625,152987,23,38,5,14,6,0,5,0,2,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2070,0.338,1,0.6321,6,4,0,6,5144,0,5144,367874,5,1,0.03,184,1336,8910,62318,8,2921,5165,1,0,1,436693,17158,4,5,2,0,0,0,0,0,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2070,0.338,5,0.1813,21,16,1,20,64487,41,64445,741101,38,8,0.11,3104,15024,24880,88816,13,7052,13772,2,0,1,858713,99522,9,29,3,5,5,0,3,5,1,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2070,0.338,10,0.0952,28,17,1,27,75258,208,75050,1079113,43,9,0.11,3287,15024,26446,88816,13,7582,14756,2,0,1,1197709,112574,13,34,6,5,5,0,3,5,1,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2070,0.338,25,0.0392,31,18,1,30,88139,426,87713,1247926,43,9,0.12,3513,23017,28268,88816,13,8202,15248,2,0,1,1375006,128122,15,29,6,10,3,0,6,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2070,0.338,50,0.0198,33,19,2,31,97154,580,96574,1442261,43,9,0.16,4041,54989,29608,88816,13,8632,16232,2,0,1,1602298,139435,17,24,6,14,3,0,6,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2070,0.338,100,0.01,41,22,2,39,106257,757,105500,1761996,57,12,0.19,5086,56188,30928,88816,13,9072,16232,2,0,1,1923232,151344,24,38,6,14,3,0,7,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2070,0.338,250,0.004,45,24,2,43,118865,1046,117819,1830105,62,13,0.23,7143,72973,32662,88816,13,9719,16232,2,0,1,2008126,168390,24,38,7,19,6,0,6,0,2,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2080,0.418,1,0.6321,7,5,0,7,6342,0,6342,407858,5,1,0.03,206,1336,10193,62318,8,3264,5657,1,0,1,477168,20006,4,5,3,0,0,0,0,0,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2080,0.418,5,0.1813,25,17,1,24,75541,133,75407,1004833,43,9,0.11,3302,15024,25742,88816,13,7697,14756,2,0,1,1123429,112283,12,34,4,5,4,0,4,5,1,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2080,0.418,10,0.0952,31,18,1,30,86711,316,86394,1247926,43,9,0.11,3485,15024,27257,88816,13,8278,15248,2,0,1,1367013,125731,15,29,7,10,4,0,4,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2080,0.418,25,0.0392,32,18,1,31,100342,533,99809,1419676,43,9,0.15,3980,46996,29081,88816,13,8895,16232,2,0,1,1571720,142298,14,24,8,14,3,0,6,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2080,0.418,50,0.0198,41,23,2,39,110000,700,109301,1756981,57,12,0.18,5039,55788,30413,88816,13,9381,16232,2,0,1,1917817,154833,23,33,7,19,3,0,6,0,2,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2080,0.418,100,0.01,42,25,2,40,120326,924,119402,1765107,62,13,0.22,6458,72573,31756,88816,13,9853,16724,2,0,1,1943220,168393,23,33,6,24,5,0,5,0,3,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2080,0.418,250,0.004,50,28,2,48,134970,1217,133754,1990095,62,13,0.25,8794,77968,33286,88816,13,10543,17216,2,0,1,2174095,187593,27,23,9,34,4,0,6,0,4,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2090,0.494,1,0.6321,7,5,0,7,7780,0,7780,407858,5,1,0.03,228,1336,11177,62318,8,3601,5657,1,0,1,477168,22786,3,0,4,5,0,0,0,0,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2090,0.494,5,0.1813,27,17,1,26,86449,236,86213,1150081,43,9,0.11,3489,15024,26593,88816,13,8383,14756,2,0,1,1268677,124914,11,29,7,10,4,0,4,5,1,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2090,0.494,10,0.0952,31,18,1,30,98430,419,98011,1247926,43,9,0.13,3729,31010,28031,88816,13,8946,15248,2,0,1,1382999,139136,13,29,8,10,3,0,6,0,1,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2090,0.494,25,0.0392,34,18,2,32,112443,636,111807,1445372,43,9,0.16,4978,54989,29856,88816,13,9570,16724,2,0,1,1605900,156846,16,14,7,24,3,0,6,0,2,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2090,0.494,50,0.0198,42,23,2,40,123099,854,122245,1765107,57,12,0.2,6267,64181,31154,88816,13,10066,16724,2,0,1,1934827,170586,23,24,7,29,4,0,5,0,3,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2090,0.494,100,0.01,46,25,2,44,135966,1083,134884,1914965,62,13,0.23,7961,75071,32553,88816,13,10620,17216,2,0,1,2096068,187099,24,23,8,29,5,5,5,0,4,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2090,0.494,250,0.004,52,28,2,50,153960,1384,152576,2162547,62,13,0.26,10526,85961,33879,88816,13,11390,17216,2,0,1,2354540,209755,28,23,10,29,4,5,4,0,6,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2100,0.562,1,0.6321,9,5,0,9,9160,0,9160,446137,5,1,0.06,337,6731,11904,62318,8,3900,5657,1,0,1,520843,25300,5,0,3,5,1,0,0,0,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2100,0.562,5,0.1813,31,18,1,30,96960,328,96632,1247926,43,9,0.13,3727,31010,27267,88816,13,8964,16232,2,0,1,1383983,136918,14,29,8,10,4,0,3,0,2,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2100,0.562,10,0.0952,32,20,1,31,109229,511,108718,1251036,43,9,0.16,4467,54989,28723,88816,13,9591,16232,2,0,1,1411073,152010,14,14,8,24,2,0,6,0,2,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2100,0.562,25,0.0392,42,24,2,40,125771,764,125008,1789404,57,12,0.19,6040,63781,30510,88816,13,10329,17216,2,0,1,1959217,172650,24,24,6,29,4,0,5,0,3,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2100,0.562,50,0.0198,45,26,2,43,138699,996,137704,1860043,62,13,0.23,7625,75071,31943,88816,13,10882,17216,2,0,1,2041146,189149,25,23,5,29,6,5,5,0,4,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2100,0.562,100,0.01,49,30,2,47,152764,1224,151540,1988404,62,13,0.26,9421,85961,33097,88816,13,11486,17216,2,0,1,2180397,206768,25,23,9,29,5,5,6,0,4,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2100,0.562,250,0.004,57,39,2,55,172654,1582,171072,2496201,66,14,0.3,12228,95753,34367,88816,13,12162,17708,2,0,1,2698478,231412,31,23,11,29,5,9,4,0,6,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2110,0.643,1,0.6321,9,5,0,9,10845,0,10845,446137,5,1,0.07,499,9229,12677,62318,8,4259,6149,1,0,1,523833,28280,4,0,4,5,1,0,0,0,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2110,0.643,5,0.1813,32,21,1,31,109819,437,109381,1251036,43,9,0.16,4389,54989,28075,88816,13,9763,16232,2,0,1,1411073,152046,14,19,8,19,2,0,6,0,2,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2110,0.643,10,0.0952,38,22,2,36,124223,625,123598,1581910,48,10,0.18,5581,65480,29546,88816,13,10462,17216,2,0,1,1753421,169811,20,14,6,24,4,5,5,0,3,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2110,0.643,25,0.0392,44,29,2,42,143476,927,142549,1857771,62,13,0.23,7549,75071,31400,88816,13,11285,17216,2,0,1,2038874,193711,24,23,6,29,5,5,5,0,4,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2110,0.643,50,0.0198,48,31,2,46,158463,1165,157298,1930547,62,13,0.26,9332,85961,32725,88816,13,11903,17708,2,0,1,2123032,212424,22,23,11,29,6,5,5,0,4,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2110,0.643,100,0.01,54,39,2,52,173938,1414,172525,2247766,66,14,0.27,11325,93954,33724,88816,13,12503,18200,2,0,1,2448736,231490,28,23,11,34,5,5,4,0,6,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2110,0.643,250,0.004,72,41,2,70,195937,1885,194051,3718491,75,16,0.41,14197,104345,35142,88816,13,13076,18200,2,0,1,3929851,258352,35,28,21,29,5,14,5,0,6,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2120,0.72,1,0.6321,9,7,0,9,12502,0,12502,446137,5,1,0.08,686,9628,13349,62318,8,4567,6149,1,0,1,524233,31103,4,0,4,5,1,0,0,0,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2120,0.72,5,0.1813,37,27,2,35,123605,547,123058,1548807,43,9,0.18,5422,65480,28856,88816,13,10636,17216,2,0,1,1720318,168519,19,10,7,24,3,5,6,0,2,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2120,0.72,10,0.0952,44,31,2,42,140951,751,140200,1857771,57,12,0.23,6879,75071,30342,88816,13,11379,18200,2,0,1,2039858,189550,23,19,9,29,3,5,5,0,4,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2120,0.72,25,0.0392,49,34,2,47,162228,1089,161139,1967700,62,13,0.27,9185,86361,32258,88816,13,12225,18692,2,0,1,2161569,215897,24,23,10,29,6,5,5,0,4,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2120,0.72,50,0.0198,55,42,2,53,178553,1339,177214,2269911,71,15,0.3,11063,99350,33315,88816,13,12860,18692,2,0,1,2476769,235791,29,27,11,34,5,5,4,0,6,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2120,0.72,100,0.01,72,46,2,70,195507,1656,193852,3709877,84,18,0.4,13229,103945,34360,88816,13,13401,18692,2,0,1,3921330,256498,42,41,14,24,6,14,3,0,7,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2120,0.72,250,0.004,77,52,4,73,219411,2268,217143,3995558,98,21,0.49,16049,125426,36029,95294,14,13910,20413,2,0,1,4236691,285399,37,41,23,38,5,14,5,0,7,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2130,0.796,1,0.6321,10,7,0,10,14213,0,14213,458499,5,1,0.08,902,9628,14012,62318,8,4770,6149,1,0,1,536594,33897,5,0,3,5,2,0,0,0,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2130,0.796,5,0.1813,43,27,2,41,141011,672,140338,1849645,57,12,0.22,6826,74672,29627,88816,13,11558,18692,2,0,1,2031824,189022,22,19,9,29,3,5,5,0,4,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2130,0.796,10,0.0952,48,31,2,46,159471,910,158561,1959227,62,13,0.25,8460,83464,31172,88816,13,12303,18692,2,0,1,2150198,211406,26,23,8,29,5,5,5,0,4,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2130,0.796,25,0.0392,56,34,2,54,182501,1251,181250,2277020,71,15,0.3,11071,99350,32867,88816,13,13158,19921,2,0,1,2485106,239597,27,28,14,34,5,5,5,0,5,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2130,0.796,50,0.0198,65,42,2,63,200308,1543,198765,2908517,75,16,0.37,12965,102746,33875,88816,13,13709,19921,2,0,1,3120000,260858,34,32,15,24,6,14,3,0,7,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2130,0.796,100,0.01,77,46,4,73,218859,2019,216840,3995558,89,19,0.44,15095,113137,35107,88816,13,14185,20905,2,0,1,4218416,283246,39,41,21,29,6,14,4,0,7,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2130,0.796,250,0.004,81,52,4,77,244419,2762,241657,4122391,98,21,0.5,18017,125825,36856,95294,14,14658,21397,2,0,1,4364907,313950,40,37,20,38,7,19,6,0,8,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2140,0.872,1,0.6321,10,7,0,10,15925,0,15925,458499,5,1,0.08,1118,9628,14675,62318,8,4973,6149,1,0,1,536594,36692,4,0,4,5,2,0,0,0,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2140,0.872,5,0.1813,43,27,2,41,158417,798,157619,1849645,57,12,0.22,8204,74672,30399,88816,13,12478,18692,2,0,1,2031824,209498,22,19,8,29,4,5,5,0,4,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2140,0.872,10,0.0952,49,31,2,47,177992,1069,176922,1967030,62,13,0.25,10035,83464,32002,88816,13,13227,18692,2,0,1,2158002,233255,21,18,13,34,6,5,4,0,5,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2140,0.872,25,0.0392,56,34,2,54,202774,1414,201360,2277020,71,15,0.3,12923,99350,33477,88816,13,14090,19921,2,0,1,2485106,263265,25,28,15,29,6,10,3,0,7,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2140,0.872,50,0.0198,65,42,2,63,222063,1747,220316,2908517,75,16,0.37,14860,102746,34436,88816,13,14558,19921,2,0,1,3120000,285917,32,32,16,24,6,14,4,0,7,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2140,0.872,100,0.01,77,46,4,73,242211,2382,239829,3995558,94,20,0.45,16967,121130,35855,88816,13,14967,20905,2,0,1,4226409,309999,36,37,22,33,7,19,4,0,8,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2140,0.872,250,0.004,81,52,4,77,269427,3256,266171,4122391,98,21,0.5,19985,125825,37683,95294,14,15406,21889,2,0,1,4365399,342501,36,37,23,28,8,29,6,0,8,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2150,0.946,1,0.6321,10,9,0,10,18761,0,18761,458499,10,2,0.09,1332,10028,15290,62318,8,5162,6149,1,0,1,536994,40544,3,5,4,0,3,5,0,0,0,0
VUT.2_1,Penama,ssp245 (medium confidence),50,2150,0.946,5,0.1813,47,32,2,45,176493,940,175554,1924178,62,13,0.27,9726,88460,31203,88816,13,13350,19921,2,0,1,2121375,230773,22,18,11,34,5,5,4,0,5,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2150,0.946,10,0.0952,52,33,2,50,197404,1224,196181,2054811,71,15,0.3,11858,99350,32668,88816,13,14089,19921,2,0,1,2262898,256020,21,28,15,29,7,10,4,0,5,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2150,0.946,25,0.0392,64,44,2,62,224181,1612,222569,2904038,75,16,0.36,14662,102347,34038,88816,13,14853,20413,2,0,1,3115614,287733,32,32,14,24,8,14,2,0,8,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2150,0.946,50,0.0198,76,46,4,72,245163,2108,243055,3982103,84,18,0.45,16702,121130,35149,88816,13,15298,21889,2,0,1,4213938,312312,35,27,23,28,7,24,3,0,8,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2150,0.946,100,0.01,79,49,4,75,265570,2814,262756,4089405,103,22,0.5,18859,125825,36624,95294,14,15680,22873,2,0,1,4333397,336733,37,41,20,28,8,29,6,0,8,5
VUT.2_1,Penama,ssp245 (medium confidence),50,2150,0.946,250,0.004,86,61,5,81,294077,3739,290338,4307092,112,24,0.53,21958,136715,38386,95294,14,16110,22873,2,0,1,4561974,370531,36,51,27,23,9,29,4,5,10,5
VUT.3_1,Sanma,ssp245 (medium confidence),50,2020,0.049,1,0.6321,48,14,5,43,5455,1066,4389,5194267,14,3,0.32,1557,99800,257352,2692645,60,2040,13284,0,0,0,7999996,266403,47,14,1,0,0,0,0,0,0,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2020,0.049,5,0.1813,578,336,112,466,914246,98124,816121,68322086,493,104,10.9,120660,2431312,1899690,15140433,281,51661,108198,0,0,1,86002029,2986256,331,307,162,138,50,39,35,9,0,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2020,0.049,10,0.0952,623,368,121,502,1050110,115425,934686,73186979,527,111,11.97,138422,2833749,2092525,16696528,296,56856,114102,0,0,1,92831359,3337913,345,322,181,152,58,44,39,9,0,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2020,0.049,25,0.0392,669,405,124,545,1226722,138727,1087995,76861933,585,123,13.28,160298,3481686,2308238,18857815,317,63130,122916,0,0,1,99324350,3758387,350,318,208,204,66,53,43,9,2,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2020,0.049,50,0.0198,700,443,127,573,1354575,156164,1198412,78970525,594,125,13.89,175588,3751618,2436727,19558330,326,67415,127836,0,0,1,102408309,4034306,354,295,214,236,81,53,45,9,6,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2020,0.049,100,0.01,732,463,132,600,1482662,172570,1310092,81007144,599,126,14.56,190665,4034970,2546649,19957242,330,71531,135708,0,0,1,105135064,4291507,354,286,234,222,90,77,42,14,12,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2020,0.049,250,0.004,776,492,136,640,1649772,192606,1457165,88748632,613,129,15.16,210442,4256639,2668705,19957242,331,77155,142596,0,0,1,113105109,4606073,367,281,250,222,101,96,41,14,17,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2030,0.094,1,0.6321,50,14,5,45,9075,1901,7175,5482563,14,3,0.36,1917,101352,295675,2692645,60,2561,13284,0,0,0,8289844,309228,44,14,6,0,0,0,0,0,0,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2030,0.094,5,0.1813,584,336,112,472,1006198,109408,896790,69403105,508,107,11.12,133183,2528695,2055203,15140433,281,55452,109182,0,0,1,87181414,3250035,318,307,172,147,56,44,38,9,0,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2030,0.094,10,0.0952,627,368,121,506,1158406,129344,1029062,73473870,541,114,12.17,152685,2901924,2264452,16980571,300,60820,114594,0,0,1,93470959,3636362,316,283,203,199,65,48,43,9,0,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2030,0.094,25,0.0392,673,405,125,548,1364563,157600,1206963,77139769,585,123,13.44,176818,3536872,2501918,18975399,318,67468,123408,0,0,1,99775448,4110767,326,290,214,222,82,59,46,14,5,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2030,0.094,50,0.0198,707,443,127,580,1507833,176065,1331768,79311654,594,125,14.03,193537,3776011,2644151,19722074,328,71782,130296,0,0,1,102940036,4417302,333,271,223,227,95,82,45,14,11,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2030,0.094,100,0.01,740,463,133,607,1644784,193072,1451711,81535353,599,126,14.65,209700,4059812,2763016,19957242,330,75980,136200,0,0,1,105688607,4693480,332,267,249,217,100,101,42,14,17,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2030,0.094,250,0.004,784,492,136,648,1822614,214001,1608613,89187146,613,129,15.32,230766,4311825,2893607,20404205,335,81858,142596,0,0,1,114045772,5028845,355,253,262,246,105,101,43,14,19,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2040,0.143,1,0.6321,59,23,6,53,13814,2821,10993,7791817,19,4,0.56,2471,122946,337823,2953430,76,3177,15252,0,0,0,10883446,357285,49,19,10,0,0,0,0,0,0,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2040,0.143,5,0.1813,639,389,123,516,1138892,126677,1012215,74343711,565,119,12.68,149889,3117364,2259018,18740232,316,59805,116562,0,0,1,96317868,3607604,334,331,197,181,67,44,41,9,0,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2040,0.143,10,0.0952,680,422,126,554,1317607,150437,1167169,78115569,594,125,13.63,171420,3611051,2493365,19957242,330,65417,123900,0,0,1,101807761,4047809,339,304,217,222,76,58,47,9,1,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2040,0.143,25,0.0392,749,474,134,615,1546772,180766,1366006,87560968,599,126,14.81,198064,4209947,2747141,20611394,336,72134,131772,0,0,1,112514081,4564112,374,271,223,227,97,87,42,14,13,0
VUT.3_1,Sanma,ssp245 (medium confidence),50,2040,0.143,50,0.0198,783,498,139,644,1703314,200468,1502847,90591617,633,133,15.29,216261,4396419,2893441,20728978,338,76600,138660,0,0,1,115855675,4889616,380,291,243,232,102,96,42,14,16,0
